MEANING	CLUSTER_ALGO	Precision	Recall	F-score	ARI	# of. Predicted Clusters	# of. Gold Clusters	ALPHA
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
louse	Socher	0.5119565217391304	0.8858695652173914	0.6489029008046522	0.11489702861151475	3	5	0.1
