ID,Gloss,Language,Word,Cluster
0,louse:0,ALBANIAN_GHEG,mor,louse:0
1,louse:0,ALBANIAN,morr,louse:0
2,louse:0,ALBANIAN_TOSK,mor,louse:0
3,louse:1,ARAGONESE,pegoLo,louse:1
4,louse:2,ASTURIAN,pioyu,louse:1
5,louse:2,CORSICAN,pidoTu,louse:1
6,louse:4,DALMATIAN,pedoklo,louse:1
7,louse:8,FRIULIAN,pEdoli,louse:1
8,louse:9,GALICIAN,pioLo,louse:1
9,louse:4,ITALIAN,pidokko,louse:1
10,louse:4,ITALIAN_GROSSETO_TUSCAN,pidokyo,louse:1
11,louse:9,JUDEO_ESPAGNOL,pioxo,louse:1
12,louse:14,NONES,piocEl,louse:1
13,louse:2,PORTUGUESE,pioLu,louse:1
14,louse:2,ROMANIAN_MEGLENO,pidukLu,louse:1
15,louse:2,SARDINIAN,priogu,louse:1
16,louse:2,SARDINIAN_CAMPIDANESE,prioxu,louse:1
17,louse:21,SARDINIAN_LOGUDARESE,preuku,louse:1
18,louse:9,SPANISH,pioho,louse:1
19,louse:3,CATALAN,poL,louse:2
20,louse:3,CATALAN_2,poL,louse:2
21,louse:15,NONES_FASSANO,poye,louse:2
22,louse:16,NONES_GARDENESE,podl,louse:2
23,louse:5,EMILIANO_CARPIGIANO,pyoC,louse:3
24,louse:6,EMILIANO_FERRARESE,vdoC,louse:3
25,louse:5,EMILIANO_REGGIANO,pyoC,louse:3
26,louse:5,LOMBARD_BERGAMO,pyoC,louse:3
27,louse:5,LOMBARD_PLESIO,pyoC,louse:3
28,louse:5,PIEMONTESE_VERCELLESE,pyoC,louse:3
29,louse:6,ROMAGNOL_RAVENNATE,bdoC,louse:3
30,louse:7,FRENCH,pu,louse:4
31,louse:17,PIEMONTESE_BARBANIA,puy,louse:4
32,louse:17,PIEMONTESE_CARMAGNOLA,puy,louse:4
33,louse:17,PIEMONTESE_LANZO_TORINESE,puy,louse:4
34,louse:10,GASCON,pedui,louse:5
35,louse:11,LANGUEDOCIEN,pezul,louse:5
36,louse:12,LIGURIAN_GENOESE,pigEju,louse:6
37,louse:12,LIGURIAN_RAPALLO,pigEju,louse:6
38,louse:12,LIGURIAN_STELLA,pyEju,louse:6
39,louse:13,NEAPOLITAN_CALABRESE,p3ruky3,louse:7
40,louse:18,ROMANIAN,p3duke,louse:7
41,louse:18,ROMANIAN_2,paduke,louse:7
42,louse:19,ROMANSH_GRISHUN,pluL,louse:8
43,louse:19,ROMANSH_SURMIRAN,pluL,louse:8
44,louse:19,ROMANSH_SURSILVAN,pluL,louse:8
45,louse:20,ROMANSH_VALLADER,plwoL,louse:8
46,liver:0,ALBANIAN_GHEG,m3lCi,liver:0
47,liver:0,ALBANIAN,m3lCi,liver:0
48,liver:0,ALBANIAN_TOSK,m3lCi,liver:0
49,liver:1,ARAGONESE,figado,liver:1
50,liver:3,DALMATIAN,figuot,liver:1
51,liver:5,FRENCH,fa,liver:1
52,liver:3,FRIULIAN,fiat,liver:1
53,liver:1,GALICIAN,figado,liver:1
54,liver:1,JUDEO_ESPAGNOL,igado,liver:1
55,liver:3,LIGURIAN_RAPALLO,figEtu,liver:1
56,liver:1,NONES,fica,liver:1
57,liver:1,PORTUGUESE,fixa8u,liver:1
58,liver:1,ROMANIAN,fikat,liver:1
59,liver:1,ROMANIAN_2,fikat,liver:1
60,liver:1,SARDINIAN,figadu,liver:1
61,liver:1,SARDINIAN_CAMPIDANESE,figaw,liver:1
62,liver:1,SARDINIAN_LOGUDARESE,fikadu,liver:1
63,liver:3,SICILIAN_UnnamedInSource,fiCatu,liver:1
64,liver:1,SPANISH,igado,liver:1
65,liver:1,TURIA_AROMANIAN,layikat,liver:1
66,liver:2,CATALAN,fej3,liver:2
67,liver:2,CATALAN_2,fej3,liver:2
68,liver:2,LANGUEDOCIEN,feje,liver:2
69,liver:3,CORSICAN,fegatu,liver:3
70,liver:3,EMILIANO_FERRARESE,fEgat,liver:3
71,liver:3,ITALIAN,fegato,liver:3
72,liver:3,ITALIAN_GROSSETO_TUSCAN,fegato,liver:3
73,liver:3,LIGURIAN_GENOESE,fegatu,liver:3
74,liver:3,LIGURIAN_STELLA,fegatu,liver:3
75,liver:3,NEAPOLITAN_CALABRESE,fExat3,liver:3
76,liver:3,ROMAGNOL_RAVENNATE,fegat,liver:3
77,liver:4,EMILIANO_CARPIGIANO,fedeg,liver:4
78,liver:4,EMILIANO_REGGIANO,fedeg,liver:4
79,liver:6,GASCON,hiCe,liver:5
80,liver:7,LOMBARD_BERGAMO,fidek,liver:6
81,liver:7,LOMBARD_PLESIO,fidEk,liver:6
82,liver:9,NONES_GARDENESE,foSk,liver:6
83,liver:7,PIEMONTESE_BARBANIA,fidik,liver:6
84,liver:7,PIEMONTESE_CARMAGNOLA,fidik,liver:6
85,liver:7,PIEMONTESE_LANZO_TORINESE,fidik,liver:6
86,liver:7,PIEMONTESE_VERCELLESE,fidik,liver:6
87,liver:8,NONES_FASSANO,neygEr,liver:7
88,liver:10,ROMANIAN_MEGLENO,drop,liver:8
89,liver:11,ROMANSH_GRISHUN,5irom,liver:9
90,liver:11,ROMANSH_SURMIRAN,nirom,liver:9
91,liver:11,ROMANSH_VALLADER,53rom,liver:9
92,liver:12,ROMANSH_SURSILVAN,dir,liver:10
93,breast:0,ALBANIAN_GHEG,gji,breast:0
94,breast:1,ALBANIAN,kraharor,breast:1
95,breast:2,ALBANIAN_TOSK,Toks,breast:2
96,breast:3,ARAGONESE,peito,breast:3
97,breast:4,ASTURIAN,peCu,breast:3
98,breast:5,CATALAN,pit,breast:3
99,breast:4,CORSICAN,petu,breast:3
100,breast:5,DALMATIAN,piat,breast:3
101,breast:3,EMILIANO_CARPIGIANO,pEt,breast:3
102,breast:3,EMILIANO_FERRARESE,pEt,breast:3
103,breast:4,FRIULIAN,pet,breast:3
104,breast:3,GALICIAN,pEito,breast:3
105,breast:3,ITALIAN,pEtto,breast:3
106,breast:3,ITALIAN_GROSSETO_TUSCAN,pEto,breast:3
107,breast:9,JUDEO_ESPAGNOL,peCo,breast:3
108,breast:4,LIGURIAN_GENOESE,petu,breast:3
109,breast:3,LIGURIAN_STELLA,pEtu,breast:3
110,breast:4,NEAPOLITAN_CALABRESE,pyetE,breast:3
111,breast:4,NONES_FASSANO,pyet,breast:3
112,breast:4,NONES_GARDENESE,pyet,breast:3
113,breast:3,PIEMONTESE_BARBANIA,pEt,breast:3
114,breast:3,PIEMONTESE_LANZO_TORINESE,pEt,breast:3
115,breast:3,ROMAGNOL_RAVENNATE,pE3t,breast:3
116,breast:4,ROMANIAN,pept,breast:3
117,breast:4,ROMANIAN_MEGLENO,Ciept,breast:3
118,breast:3,ROMANSH_GRISHUN,pET,breast:3
119,breast:3,ROMANSH_SURMIRAN,pET,breast:3
120,breast:3,ROMANSH_SURSILVAN,pEc,breast:3
121,breast:4,ROMANSH_VALLADER,pet,breast:3
122,breast:4,SARDINIAN,petus,breast:3
123,breast:14,SARDINIAN_CAMPIDANESE,pitura,breast:3
124,breast:15,SARDINIAN_LOGUDARESE,petora,breast:3
125,breast:4,SICILIAN_UnnamedInSource,petu,breast:3
126,breast:9,SPANISH,peCo,breast:3
127,breast:17,VLACH,keptu,breast:3
128,breast:6,EMILIANO_REGGIANO,stom3g,breast:4
129,breast:6,LOMBARD_BERGAMO,stomEk,breast:4
130,breast:6,LOMBARD_PLESIO,StumEk,breast:4
131,breast:6,PIEMONTESE_CARMAGNOLA,stomi,breast:4
132,breast:6,PIEMONTESE_VERCELLESE,stomik,breast:4
133,breast:7,FRENCH,patrin,breast:5
134,breast:8,GASCON,pupo,breast:6
135,breast:8,LANGUEDOCIEN,pupo,breast:6
136,breast:10,LIGURIAN_RAPALLO,kaSeta,breast:7
137,breast:11,NONES,livEr,breast:8
138,breast:12,PORTUGUESE,saiuS,breast:9
139,breast:13,ROMANIAN_2,s3n,breast:10
140,breast:16,TURIA_AROMANIAN,caca,breast:11
141,come:0,ALBANIAN_GHEG,yak3,come:0
142,come:1,ALBANIAN,viy,come:1
143,come:1,ALBANIAN_TOSK,viy,come:1
144,come:2,ARAGONESE,benir,come:2
145,come:2,SARDINIAN,benere,come:2
146,come:2,SARDINIAN_LOGUDARESE,benere,come:2
147,come:2,ARPITAN,v35i,come:3
148,come:2,ASTURIAN,venir,come:3
149,come:2,DALMATIAN,venar,come:3
150,come:5,FRENCH,v3ni,come:3
151,come:2,FRIULIAN,vi5ei,come:3
152,come:2,ITALIAN_GROSSETO_TUSCAN,venire,come:3
153,come:2,JUDEO_ESPAGNOL,venir,come:3
154,come:3,LANGUEDOCIEN,bEni,come:3
155,come:2,LIGURIAN_GENOESE,ve5i,come:3
156,come:2,LIGURIAN_RAPALLO,ve5i,come:3
157,come:2,LIGURIAN_STELLA,ve5i,come:3
158,come:2,LOMBARD_PLESIO,ve5i,come:3
159,come:5,NEAPOLITAN_CALABRESE,v3ni,come:3
160,come:8,NONES,vEnEr,come:3
161,come:2,NONES_FASSANO,ve5ir,come:3
162,come:9,NONES_GARDENESE,uni,come:3
163,come:5,PIEMONTESE_BARBANIA,vni,come:3
164,come:5,PIEMONTESE_CARMAGNOLA,vni,come:3
165,come:5,PIEMONTESE_LANZO_TORINESE,vni,come:3
166,come:5,ROMAGNOL_RAVENNATE,vni,come:3
167,come:2,ROMANIAN,ven,come:3
168,come:2,ROMANIAN_2,veny,come:3
169,come:11,ROMANIAN_MEGLENO,vin,come:3
170,come:2,ROMANSH_GRISHUN,v35ir,come:3
171,come:2,ROMANSH_SURSILVAN,ve5ir,come:3
172,come:3,SARDINIAN_CAMPIDANESE,bEni,come:3
173,come:2,SICILIAN_UnnamedInSource,veniri,come:3
174,come:2,SPANISH,veni,come:3
175,come:13,VLACH,gini,come:3
176,come:3,CATALAN,b3ni,come:4
177,come:3,CATALAN_2,b3ni,come:4
178,come:4,CORSICAN,vEn,come:5
179,come:4,ITALIAN,vEn,come:5
180,come:2,EMILIANO_CARPIGIANO,5ir,come:6
181,come:2,EMILIANO_FERRARESE,5ir,come:6
182,come:2,EMILIANO_REGGIANO,5ir,come:6
183,come:2,GALICIAN,bir,come:6
184,come:6,GASCON,biene,come:6
185,come:10,OCCITAN_ARANESE,bie,come:6
186,come:2,PIEMONTESE_VERCELLESE,5i,come:6
187,come:2,PORTUGUESE,vir,come:6
188,come:2,ROMANSH_VALLADER,5ir,come:6
189,come:7,LOMBARD_BERGAMO,E5,come:7
190,come:12,ROMANSH_SURMIRAN,nEkr,come:8
191,I:0,ALBANIAN_GHEG,un3,I:0
192,I:0,ALBANIAN,un3,I:0
193,I:0,ALBANIAN_TOSK,un3,I:0
194,I:1,ARAGONESE,yo,I:1
195,I:3,ASTURIAN,yo,I:1
196,I:7,DALMATIAN,yu,I:1
197,I:11,FRIULIAN,yo,I:1
198,I:14,JUDEO_ESPAGNOL,yo,I:1
199,I:17,NONES_GARDENESE,ye,I:1
200,I:21,ROMANIAN_MEGLENO,yo,I:1
201,I:22,ROMANSH_GRISHUN,yaw,I:1
202,I:24,ROMANSH_SURSILVAN,yEu,I:1
203,I:29,SPANISH,yo,I:1
204,I:30,TURIA_AROMANIAN,yo,I:1
205,I:31,VALENCIAN,yo,I:1
206,I:2,ARPITAN,Z3,I:2
207,I:5,CATALAN,Zo,I:2
208,I:5,CATALAN_2,Zo,I:2
209,I:16,NONES_FASSANO,Ze,I:2
210,I:18,OCCITAN_ARANESE,Zu,I:2
211,I:4,BALEAR_CATALAN,jo,I:3
212,I:2,FRENCH,j3,I:3
213,I:4,GASCON,jo,I:3
214,I:6,CORSICAN,eyu,I:4
215,I:19,PORTUGUESE,eu,I:4
216,I:20,ROMANIAN_2,ew,I:4
217,I:19,VLACH,eu,I:4
218,I:8,EMILIANO_CARPIGIANO,mE,I:5
219,I:9,EMILIANO_FERRARESE,mi,I:5
220,I:10,EMILIANO_REGGIANO,me,I:5
221,I:9,LIGURIAN_GENOESE,mi,I:5
222,I:9,LIGURIAN_RAPALLO,mi,I:5
223,I:9,LIGURIAN_STELLA,mi,I:5
224,I:10,LOMBARD_BERGAMO,me,I:5
225,I:9,LOMBARD_PLESIO,mi,I:5
226,I:9,NONES,mi,I:5
227,I:9,PIEMONTESE_BARBANIA,mi,I:5
228,I:9,PIEMONTESE_CARMAGNOLA,mi,I:5
229,I:9,PIEMONTESE_LANZO_TORINESE,mi,I:5
230,I:9,PIEMONTESE_VERCELLESE,mi,I:5
231,I:10,ROMAGNOL_RAVENNATE,me,I:5
232,I:12,ITALIAN,io,I:6
233,I:13,ITALIAN_GROSSETO_TUSCAN,io,I:6
234,I:15,NEAPOLITAN_CALABRESE,iy3,I:6
235,I:23,ROMANSH_SURMIRAN,i3,I:6
236,I:28,SICILIAN_UnnamedInSource,iu,I:6
237,I:25,ROMANSH_VALLADER,Ew,I:7
238,I:27,SARDINIAN_CAMPIDANESE,dEw,I:7
239,I:26,SARDINIAN,deo,I:8
240,I:26,SARDINIAN_LOGUDARESE,deo,I:8
241,you:0,ALBANIAN_GHEG,yu,you:0
242,you:1,ALBANIAN,ju,you:0
243,you:2,ALBANIAN_TOSK,ti,you:1
244,you:3,ARAGONESE,tu,you:1
245,you:4,ARPITAN,t3,you:1
246,you:3,ASTURIAN,tu,you:1
247,you:3,BALEAR_CATALAN,tu,you:1
248,you:3,CATALAN,tu,you:1
249,you:3,CATALAN_2,tu,you:1
250,you:3,CORSICAN,tu,you:1
251,you:3,DALMATIAN,tu,you:1
252,you:5,EMILIANO_CARPIGIANO,tE,you:1
253,you:2,EMILIANO_FERRARESE,ti,you:1
254,you:6,EMILIANO_REGGIANO,te,you:1
255,you:2,FRENCH,ti,you:1
256,you:3,FRIULIAN,tu,you:1
257,you:2,GALICIAN,ti,you:1
258,you:2,GASCON,ti,you:1
259,you:3,ITALIAN,tu,you:1
260,you:6,ITALIAN_GROSSETO_TUSCAN,te,you:1
261,you:2,LANGUEDOCIEN,ti,you:1
262,you:2,LIGURIAN_GENOESE,ti,you:1
263,you:2,LIGURIAN_RAPALLO,ti,you:1
264,you:2,LIGURIAN_STELLA,ti,you:1
265,you:6,LOMBARD_BERGAMO,te,you:1
266,you:2,LOMBARD_PLESIO,ti,you:1
267,you:3,NEAPOLITAN_CALABRESE,tu,you:1
268,you:2,NONES,ti,you:1
269,you:3,NONES_GARDENESE,tu,you:1
270,you:2,OCCITAN_ARANESE,ti,you:1
271,you:2,PIEMONTESE_BARBANIA,ti,you:1
272,you:2,PIEMONTESE_CARMAGNOLA,ti,you:1
273,you:2,PIEMONTESE_LANZO_TORINESE,ti,you:1
274,you:2,PIEMONTESE_VERCELLESE,ti,you:1
275,you:3,PORTUGUESE,tu,you:1
276,you:6,ROMAGNOL_RAVENNATE,te,you:1
277,you:3,ROMANIAN,tu,you:1
278,you:3,ROMANIAN_2,tu,you:1
279,you:3,ROMANIAN_MEGLENO,tu,you:1
280,you:2,ROMANSH_GRISHUN,ti,you:1
281,you:6,ROMANSH_SURMIRAN,te,you:1
282,you:2,ROMANSH_SURSILVAN,ti,you:1
283,you:3,ROMANSH_VALLADER,tu,you:1
284,you:8,SARDINIAN_CAMPIDANESE,tuy,you:1
285,you:9,SARDINIAN_LOGUDARESE,tue,you:1
286,you:11,TURIA_AROMANIAN,tini,you:1
287,you:3,VALENCIAN,tu,you:1
288,you:11,VLACH,tini,you:1
289,you:7,JUDEO_ESPAGNOL,vos,you:2
290,you:10,SPANISH,ustet,you:3
291,star:0,ALBANIAN_GHEG,iL,star:0
292,star:1,ALBANIAN,ill,star:0
293,star:2,ALBANIAN_TOSK,uL,star:0
294,star:3,ARAGONESE,estrela,star:1
295,star:3,ARPITAN,etela,star:1
296,star:3,ASTURIAN,estrella,star:1
297,star:4,FRENCH,etol,star:1
298,star:3,GALICIAN,Estrela,star:1
299,star:3,GASCON,estero,star:1
300,star:3,JUDEO_ESPAGNOL,estreya,star:1
301,star:3,LANGUEDOCIEN,estelo,star:1
302,star:3,OCCITAN_ARANESE,estelo,star:1
303,star:3,PORTUGUESE,3Strela,star:1
304,star:3,SPANISH,estreya,star:1
305,star:3,VALENCIAN,estrEla,star:1
306,star:3,BALEAR_CATALAN,3stEl,star:2
307,star:3,CATALAN,3streL3,star:2
308,star:3,CATALAN_2,3stEl,star:2
309,star:3,CORSICAN,Steda,star:3
310,star:3,DALMATIAN,stala,star:3
311,star:3,EMILIANO_CARPIGIANO,stEla,star:3
312,star:3,EMILIANO_FERRARESE,stEla,star:3
313,star:3,EMILIANO_REGGIANO,strEla,star:3
314,star:3,FRIULIAN,stelE,star:3
315,star:3,ITALIAN,stella,star:3
316,star:3,ITALIAN_GROSSETO_TUSCAN,stela,star:3
317,star:3,LIGURIAN_GENOESE,stela,star:3
318,star:3,LIGURIAN_RAPALLO,stela,star:3
319,star:3,LIGURIAN_STELLA,StEya,star:3
320,star:3,LOMBARD_BERGAMO,stEla,star:3
321,star:3,LOMBARD_PLESIO,StEla,star:3
322,star:3,NEAPOLITAN_CALABRESE,stel3,star:3
323,star:3,NONES_FASSANO,Steyla,star:3
324,star:3,NONES_GARDENESE,St3yla,star:3
325,star:3,PIEMONTESE_BARBANIA,stEyla,star:3
326,star:3,PIEMONTESE_CARMAGNOLA,stEyla,star:3
327,star:3,PIEMONTESE_LANZO_TORINESE,stEyla,star:3
328,star:3,PIEMONTESE_VERCELLESE,stola,star:3
329,star:3,ROMAGNOL_RAVENNATE,ste3la,star:3
330,star:3,ROMANIAN,stea,star:3
331,star:3,ROMANIAN_2,stea,star:3
332,star:3,ROMANIAN_MEGLENO,stew3,star:3
333,star:3,ROMANSH_GRISHUN,Stayl3,star:3
334,star:3,ROMANSH_SURMIRAN,stEyl3,star:3
335,star:3,ROMANSH_SURSILVAN,Steil3,star:3
336,star:3,ROMANSH_VALLADER,stayl3,star:3
337,star:3,SARDINIAN,isteda,star:3
338,star:3,SARDINIAN_CAMPIDANESE,stEda,star:3
339,star:3,SARDINIAN_LOGUDARESE,isteda,star:3
340,star:3,SICILIAN_UnnamedInSource,stida,star:3
341,star:3,VLACH,stiaua,star:3
342,bone:0,ALBANIAN_GHEG,aSt,bone:0
343,bone:0,ALBANIAN,aSt,bone:0
344,bone:0,ALBANIAN_TOSK,aSt,bone:0
345,bone:1,ARAGONESE,geso,bone:1
346,bone:2,ASTURIAN,uesu,bone:1
347,bone:1,JUDEO_ESPAGNOL,gueso,bone:1
348,bone:3,BALEAR_CATALAN,os,bone:2
349,bone:3,CATALAN,os,bone:2
350,bone:3,CATALAN_2,os,bone:2
351,bone:4,CORSICAN,osu,bone:2
352,bone:5,DALMATIAN,vuas,bone:2
353,bone:3,EMILIANO_CARPIGIANO,os,bone:2
354,bone:3,EMILIANO_FERRARESE,os,bone:2
355,bone:3,EMILIANO_REGGIANO,os,bone:2
356,bone:3,FRENCH,os,bone:2
357,bone:6,FRIULIAN,ves,bone:2
358,bone:7,GALICIAN,oso,bone:2
359,bone:3,GASCON,os,bone:2
360,bone:8,ITALIAN,osso,bone:2
361,bone:7,ITALIAN_GROSSETO_TUSCAN,oso,bone:2
362,bone:3,LANGUEDOCIEN,os,bone:2
363,bone:9,LIGURIAN_GENOESE,Esu,bone:2
364,bone:4,LIGURIAN_RAPALLO,osu,bone:2
365,bone:4,LIGURIAN_STELLA,osu,bone:2
366,bone:3,LOMBARD_BERGAMO,os,bone:2
367,bone:3,LOMBARD_PLESIO,os,bone:2
368,bone:10,NEAPOLITAN_CALABRESE,wos3,bone:2
369,bone:3,NONES,os,bone:2
370,bone:3,NONES_FASSANO,os,bone:2
371,bone:3,NONES_GARDENESE,os,bone:2
372,bone:3,OCCITAN_ARANESE,os,bone:2
373,bone:3,PIEMONTESE_BARBANIA,os,bone:2
374,bone:3,PIEMONTESE_CARMAGNOLA,os,bone:2
375,bone:3,PIEMONTESE_LANZO_TORINESE,os,bone:2
376,bone:3,PIEMONTESE_VERCELLESE,os,bone:2
377,bone:4,PORTUGUESE,osu,bone:2
378,bone:3,ROMAGNOL_RAVENNATE,os,bone:2
379,bone:3,ROMANIAN,os,bone:2
380,bone:3,ROMANIAN_2,os,bone:2
381,bone:10,ROMANIAN_MEGLENO,wos,bone:2
382,bone:3,ROMANSH_GRISHUN,os,bone:2
383,bone:3,ROMANSH_SURMIRAN,os,bone:2
384,bone:11,ROMANSH_SURSILVAN,ies,bone:2
385,bone:3,ROMANSH_VALLADER,os,bone:2
386,bone:4,SARDINIAN,osu,bone:2
387,bone:4,SARDINIAN_CAMPIDANESE,osu,bone:2
388,bone:4,SARDINIAN_LOGUDARESE,osu,bone:2
389,bone:4,SICILIAN_UnnamedInSource,osu,bone:2
390,bone:1,SPANISH,weso,bone:2
391,bone:3,TURIA_AROMANIAN,os,bone:2
392,bone:3,VALENCIAN,os,bone:2
393,new:0,ALBANIAN_GHEG,ri,new:0
394,new:1,ALBANIAN,iri,new:0
395,new:0,ALBANIAN_TOSK,ri,new:0
396,new:2,ARAGONESE,nuebo,new:1
397,new:3,ARPITAN,novo,new:1
398,new:2,ASTURIAN,nuevu,new:1
399,new:4,BALEAR_CATALAN,now,new:1
400,new:5,CATALAN,nou,new:1
401,new:4,CATALAN_2,now,new:1
402,new:6,DALMATIAN,nuf,new:1
403,new:3,EMILIANO_CARPIGIANO,nov,new:1
404,new:3,EMILIANO_FERRARESE,nov,new:1
405,new:3,EMILIANO_REGGIANO,nov,new:1
406,new:2,FRENCH,nuvo,new:1
407,new:7,FRIULIAN,5ouf,new:1
408,new:3,GALICIAN,nobo,new:1
409,new:8,GASCON,nau,new:1
410,new:3,ITALIAN,nwovo,new:1
411,new:3,ITALIAN_GROSSETO_TUSCAN,novo,new:1
412,new:2,JUDEO_ESPAGNOL,muevo,new:1
413,new:9,LANGUEDOCIEN,naw,new:1
414,new:10,LIGURIAN_GENOESE,nEvu,new:1
415,new:10,LIGURIAN_RAPALLO,nEvu,new:1
416,new:10,LIGURIAN_STELLA,nEvu,new:1
417,new:11,LOMBARD_BERGAMO,nof,new:1
418,new:11,LOMBARD_PLESIO,nof,new:1
419,new:3,NEAPOLITAN_CALABRESE,nwov3,new:1
420,new:12,NONES,neo,new:1
421,new:13,NONES_FASSANO,nef,new:1
422,new:13,NONES_GARDENESE,nwef,new:1
423,new:8,OCCITAN_ARANESE,nau,new:1
424,new:3,PIEMONTESE_BARBANIA,nov,new:1
425,new:4,PIEMONTESE_CARMAGNOLA,now,new:1
426,new:3,PIEMONTESE_LANZO_TORINESE,nov,new:1
427,new:11,PIEMONTESE_VERCELLESE,nof,new:1
428,new:10,PORTUGUESE,novu,new:1
429,new:3,ROMAGNOL_RAVENNATE,no3v,new:1
430,new:5,ROMANIAN,nou,new:1
431,new:4,ROMANIAN_2,now,new:1
432,new:4,ROMANIAN_MEGLENO,now,new:1
433,new:11,ROMANSH_GRISHUN,nof,new:1
434,new:11,ROMANSH_SURMIRAN,nof,new:1
435,new:13,ROMANSH_SURSILVAN,nief,new:1
436,new:4,ROMANSH_VALLADER,nowf,new:1
437,new:5,SARDINIAN,nou,new:1
438,new:4,SARDINIAN_CAMPIDANESE,now,new:1
439,new:10,SARDINIAN_LOGUDARESE,novu,new:1
440,new:10,SICILIAN_UnnamedInSource,novu,new:1
441,new:2,SPANISH,nuevo,new:1
442,new:4,VALENCIAN,now,new:1
443,new:5,VLACH,nou,new:1
444,full:0,ALBANIAN_GHEG,cit3,full:0
445,full:6,EMILIANO_CARPIGIANO,pin,full:0
446,full:6,EMILIANO_FERRARESE,pin,full:0
447,full:6,EMILIANO_REGGIANO,pin,full:0
448,full:10,LIGURIAN_GENOESE,piN,full:0
449,full:10,LIGURIAN_RAPALLO,piN,full:0
450,full:14,NEAPOLITAN_CALABRESE,kin3,full:0
451,full:10,PIEMONTESE_VERCELLESE,piN,full:0
452,full:6,ROMAGNOL_RAVENNATE,pin,full:0
453,full:18,SICILIAN_UnnamedInSource,Cinu,full:0
454,full:1,ALBANIAN,embuSurplotme,full:1
455,full:2,ALBANIAN_TOSK,plot3,full:2
456,full:3,ARAGONESE,pleno,full:2
457,full:4,ARPITAN,plE,full:2
458,full:4,BALEAR_CATALAN,plE,full:2
459,full:4,CATALAN,plE,full:2
460,full:4,CATALAN_2,plE,full:2
461,full:6,DALMATIAN,plain,full:2
462,full:7,FRENCH,pl3,full:2
463,full:3,FRIULIAN,plen,full:2
464,full:3,GASCON,ple,full:2
465,full:3,LANGUEDOCIEN,ple,full:2
466,full:11,LIGURIAN_STELLA,CEN,full:2
467,full:12,LOMBARD_BERGAMO,pye,full:2
468,full:13,LOMBARD_PLESIO,pyee,full:2
469,full:3,NONES,plen,full:2
470,full:13,NONES_FASSANO,pye5,full:2
471,full:7,NONES_GARDENESE,pl35,full:2
472,full:3,OCCITAN_ARANESE,pleN,full:2
473,full:15,PIEMONTESE_BARBANIA,pyEN,full:2
474,full:15,PIEMONTESE_CARMAGNOLA,pyEN,full:2
475,full:15,PIEMONTESE_LANZO_TORINESE,pyEN,full:2
476,full:6,ROMANIAN,plin,full:2
477,full:6,ROMANIAN_2,plin,full:2
478,full:6,ROMANIAN_MEGLENO,plin,full:2
479,full:7,ROMANSH_GRISHUN,playn,full:2
480,full:7,ROMANSH_SURMIRAN,pla5,full:2
481,full:6,ROMANSH_SURSILVAN,plein,full:2
482,full:7,ROMANSH_VALLADER,playn,full:2
483,full:17,SARDINIAN,prenu,full:2
484,full:17,SARDINIAN_CAMPIDANESE,prenu,full:2
485,full:17,SARDINIAN_LOGUDARESE,prenu,full:2
486,full:4,VALENCIAN,plE,full:2
487,full:6,VLACH,mplinu,full:2
488,full:5,ASTURIAN,Leno,full:3
489,full:8,GALICIAN,Ceo,full:3
490,full:5,JUDEO_ESPAGNOL,yeno,full:3
491,full:5,SPANISH,yeno,full:3
492,full:9,ITALIAN,pyEno,full:4
493,full:9,ITALIAN_GROSSETO_TUSCAN,pyEno,full:4
494,full:16,PORTUGUESE,Seyu,full:5
495,horn:0,ALBANIAN_GHEG,bri,horn:0
496,horn:0,ALBANIAN,bri,horn:0
497,horn:0,ALBANIAN_TOSK,bri,horn:0
498,horn:1,ARAGONESE,kerno,horn:1
499,horn:1,ASTURIAN,kuernu,horn:1
500,horn:1,CATALAN,korn,horn:1
501,horn:3,CORSICAN,kori,horn:1
502,horn:4,DALMATIAN,kuarN,horn:1
503,horn:1,EMILIANO_CARPIGIANO,koren,horn:1
504,horn:1,EMILIANO_FERRARESE,koran,horn:1
505,horn:1,EMILIANO_REGGIANO,koren,horn:1
506,horn:1,FRENCH,korn,horn:1
507,horn:5,FRIULIAN,kar,horn:1
508,horn:1,GALICIAN,korno,horn:1
509,horn:1,GASCON,korno,horn:1
510,horn:1,ITALIAN,korno,horn:1
511,horn:1,ITALIAN_GROSSETO_TUSCAN,korno,horn:1
512,horn:1,JUDEO_ESPAGNOL,kuerno,horn:1
513,horn:1,LANGUEDOCIEN,korno,horn:1
514,horn:1,LIGURIAN_GENOESE,kornu,horn:1
515,horn:1,LIGURIAN_RAPALLO,kornu,horn:1
516,horn:1,LIGURIAN_STELLA,kornu,horn:1
517,horn:1,LOMBARD_BERGAMO,koren,horn:1
518,horn:1,LOMBARD_PLESIO,kornu,horn:1
519,horn:1,NEAPOLITAN_CALABRESE,korn3,horn:1
520,horn:1,NONES,korn,horn:1
521,horn:1,NONES_FASSANO,korn,horn:1
522,horn:1,NONES_GARDENESE,korn,horn:1
523,horn:1,OCCITAN_ARANESE,korno,horn:1
524,horn:1,PIEMONTESE_BARBANIA,korn,horn:1
525,horn:1,PIEMONTESE_CARMAGNOLA,korn,horn:1
526,horn:1,PIEMONTESE_LANZO_TORINESE,korn,horn:1
527,horn:1,PIEMONTESE_VERCELLESE,kornu,horn:1
