ID,Gloss,Language,Word,Cluster
2020,blood,LIGURIAN_RAPALLO,saNgwe,blood:1
2021,blood,LIGURIAN_STELLA,saNgwe,blood:1
2022,blood,NEAPOLITAN_CALABRESE,sang3,blood:1
2023,blood,PIEMONTESE_BARBANIA,saNg,blood:1
2024,blood,PIEMONTESE_CARMAGNOLA,saNg,blood:1
2025,blood,PIEMONTESE_LANZO_TORINESE,saNg,blood:1
2026,blood,ROMAGNOL_RAVENNATE,saNgv,blood:1
2027,blood,SICILIAN_UnnamedInSource,saNgu,blood:1
2028,blood,SPANISH,sangre,blood:1
2029,blood,ARPITAN,so,blood:2
2030,blood,BALEAR_CATALAN,saN,blood:2
2031,blood,CATALAN,saN,blood:2
2032,blood,CATALAN_2,saN,blood:2
2033,blood,FRENCH,sa,blood:2
2034,blood,FRIULIAN,saNk,blood:2
2035,blood,GASCON,saN,blood:2
2036,blood,LANGUEDOCIEN,saN,blood:2
2037,blood,LOMBARD_BERGAMO,sank,blood:2
2038,blood,LOMBARD_PLESIO,sank,blood:2
2039,blood,NONES,saN,blood:2
2040,blood,NONES_FASSANO,saNk,blood:2
2041,blood,NONES_GARDENESE,saNk,blood:2
2042,blood,OCCITAN_ARANESE,saN,blood:2
2043,blood,PIEMONTESE_VERCELLESE,saN,blood:2
2044,blood,PORTUGUESE,sax3,blood:2
2045,blood,ROMANIAN_MEGLENO,sonzi,blood:2
2046,blood,ROMANSH_GRISHUN,saNk,blood:2
2047,blood,ROMANSH_SURMIRAN,saNk,blood:2
2048,blood,ROMANSH_SURSILVAN,sauN,blood:2
2049,blood,ROMANSH_VALLADER,saNk,blood:2
2050,blood,TURIA_AROMANIAN,sani,blood:2
2051,blood,VALENCIAN,saN,blood:2
2052,blood,VLACH,sinca,blood:2
2053,blood,ROMANIAN,s3nje,blood:3
2054,blood,ROMANIAN_2,s3nje,blood:3
2055,blood,SARDINIAN,sambene,blood:4
2056,blood,SARDINIAN_LOGUDARESE,sambene,blood:4
2057,blood,SARDINIAN_CAMPIDANESE,SaNguni,blood:5
